time (UTC),feature_type_instance,latitude (degrees_north),longitude (degrees_east),crs,platform,depth (m),acceleration_x,acceleration_y,acceleration_z,avg_wind_u,avg_wind_v,avg_wind_w,buoyancy_flux,dcl_date_time_string (1),heading,max_acc_x,max_acc_y,max_acc_z,max_heading,max_pitch,max_rate_x,max_rate_y,max_rate_z,max_roll,max_speed_of_sound,max_wind_u,max_wind_v,max_wind_w,min_acc_x,min_acc_y,min_acc_z,min_heading,min_pitch,min_rate_x,min_rate_y,min_rate_z,min_roll,min_speed_of_sound,min_wind_u,min_wind_v,min_wind_w,momentum_flux_uw,momentum_flux_vw,pitch,processing_version,rate_x,rate_y,rate_z,roll,speed_of_sound,start_time,status,std_acc_x,std_acc_y,std_acc_z,std_heading,std_pitch,std_rate_x,std_rate_y,std_rate_z,std_roll,std_speed_of_sound,std_u_corrected,std_v_corrected,std_w_corrected,std_wind_u,std_wind_v,std_wind_w,u_corrected,v_corrected,w_corrected,wave_motion,wind_speed,deploy_id (1)
2024-06-08 08:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,3.33,4.12,2.47,-0.07,2024/06/08 08:21:57.583,0.68,0.59,-0.61,0.58,0.81,-0.41,0.03,0.04,0.06,-0.91,20.77,6.04,9.53,5.39,0.36,-0.85,0.42,0.54,-0.5,-0.03,-0.03,-0.03,-1.03,4.52,-1.58,-0.92,-0.5,-0.36,0.08,-0.45,4.0,0.0,0.0,0.01,-0.97,13.33,160.341662,1,0.03,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.02,3.75,1.43,1.19,0.91,1.35,1.33,0.74,0.32,5.85,-0.21,1.77,5.86,D0011
2024-06-08 09:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.5,2.18,2.0,-0.38,2024/06/08 09:21:58.241,0.71,0.59,-0.61,0.58,0.86,-0.39,0.03,0.04,0.06,-0.92,21.82,4.61,8.17,6.65,0.36,-0.85,0.41,0.59,-0.49,-0.03,-0.03,-0.03,-1.03,3.28,-3.02,-3.76,-2.82,-0.59,0.48,-0.46,4.0,0.0,0.0,0.01,-0.97,11.12,160.383329,1,0.03,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,2.81,1.37,1.65,1.83,1.07,1.56,1.31,-1.3,2.68,-0.37,2.04,3.0,D0011
2024-06-08 10:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.81,2.49,1.92,-0.04,2024/06/08 10:21:58.013,0.69,0.6,-0.61,0.57,0.78,-0.41,0.03,0.04,0.06,-0.92,20.62,5.59,8.86,5.83,0.36,-0.83,0.42,0.57,-0.5,-0.03,-0.03,-0.03,-1.02,3.75,-2.97,-3.88,-2.32,-0.81,0.3,-0.46,4.0,0.0,0.0,0.01,-0.97,13.1,160.424995,1,0.03,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,4.04,1.39,2.07,1.69,1.29,1.66,1.09,-0.97,3.06,-0.48,1.76,3.24,D0011
2024-06-08 11:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,2.6,3.78,2.67,-0.14,2024/06/08 11:21:57.652,0.73,0.59,-0.61,0.57,0.83,-0.42,0.03,0.04,0.06,-0.92,20.6,7.21,9.24,6.01,0.37,-0.85,0.42,0.55,-0.5,-0.03,-0.03,-0.03,-1.01,3.67,-3.02,-2.75,-0.67,-0.62,0.09,-0.46,4.0,0.0,0.0,0.01,-0.97,14.41,160.466662,1,0.03,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,4.12,1.84,1.98,1.26,1.69,1.73,0.87,-0.6,5.26,-0.21,1.89,5.3,D0011
2024-06-08 12:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,3.03,3.71,2.4,0.0,2024/06/08 12:21:58.401,0.73,0.58,-0.62,0.58,0.82,-0.42,0.04,0.04,0.05,-0.91,11.35,6.03,7.75,5.02,0.37,-0.84,0.42,0.59,-0.49,-0.03,-0.03,-0.02,-1.01,10.51,-1.8,-0.99,-0.31,-0.26,-0.02,-0.46,4.0,0.0,0.0,0.01,-0.97,10.87,160.508329,1,0.03,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.13,1.46,1.2,0.64,1.37,1.25,0.68,-0.12,5.34,-0.07,1.84,5.34,D0011
2024-06-08 13:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.72,3.07,2.34,-0.0,2024/06/08 13:21:58.494,0.62,0.59,-0.61,0.58,0.79,-0.39,0.04,0.04,0.05,-0.93,12.07,6.19,9.46,6.3,0.36,-0.85,0.42,0.29,-0.5,-0.03,-0.03,-0.03,-1.03,11.17,-3.55,-1.96,-1.63,-0.57,0.01,-0.46,4.0,0.0,0.0,0.01,-0.97,11.59,160.549995,1,0.03,0.03,0.02,0.1,0.01,0.01,0.01,0.01,0.01,0.13,1.64,2.32,1.42,1.71,1.7,1.01,-0.47,4.19,-0.29,2.06,4.23,D0011
2024-06-08 14:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.53,2.55,1.83,0.01,2024/06/08 14:21:58.340,0.87,0.57,-0.63,0.57,0.95,-0.43,0.04,0.03,0.05,-0.92,11.36,4.93,6.16,4.32,0.39,-0.83,0.42,0.79,-0.49,-0.03,-0.03,-0.02,-1.03,10.34,-2.5,-1.29,-0.73,-0.37,-0.03,-0.46,4.0,0.0,0.0,0.01,-0.97,10.81,160.591662,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.14,1.3,1.25,0.79,1.27,1.3,0.67,-1.03,3.33,-0.22,1.67,3.49,D0011
2024-06-08 15:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,1.2,2.51,1.96,-0.0,2024/06/08 15:21:57.559,0.75,0.57,-0.63,0.57,0.86,-0.42,0.03,0.03,0.05,-0.92,11.56,5.48,7.37,5.41,0.38,-0.84,0.42,0.62,-0.49,-0.03,-0.03,-0.02,-1.03,10.64,-3.46,-1.57,-1.11,-0.48,0.01,-0.46,4.0,0.0,0.0,0.01,-0.97,11.17,160.633329,1,0.02,0.03,0.02,0.04,0.01,0.01,0.01,0.01,0.01,0.15,1.36,1.79,1.14,1.38,1.46,0.88,-0.94,3.27,-0.31,1.81,3.41,D0011
2024-06-08 16:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,2.27,3.38,2.42,0.0,2024/06/08 16:21:57.713,0.73,0.58,-0.62,0.57,0.84,-0.42,0.03,0.04,0.05,-0.93,10.87,6.08,7.7,5.48,0.38,-0.83,0.42,0.64,-0.49,-0.03,-0.03,-0.02,-1.02,9.92,-3.56,-1.48,-0.55,-0.46,-0.03,-0.45,4.0,0.0,0.0,0.01,-0.97,10.27,160.674995,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.16,1.67,1.78,1.08,1.63,1.57,0.8,-0.59,4.69,-0.2,1.76,4.73,D0011
2024-06-08 17:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.67,2.0,1.67,-0.01,2024/06/08 17:21:58.089,0.73,0.57,-0.63,0.57,0.82,-0.41,0.03,0.03,0.05,-0.92,10.0,4.42,6.19,5.14,0.39,-0.83,0.43,0.63,-0.48,-0.03,-0.03,-0.02,-1.01,9.13,-2.76,-2.12,-1.67,-0.43,0.08,-0.46,4.0,0.0,0.0,0.01,-0.97,9.54,160.716662,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.12,1.1,1.37,1.0,1.09,1.27,0.89,-0.95,2.48,-0.31,1.7,2.67,D0011
2024-06-08 18:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.03,2.26,1.64,-0.0,2024/06/08 18:21:58.376,0.75,0.57,-0.62,0.57,0.84,-0.41,0.03,0.03,0.05,-0.92,9.96,4.57,6.15,4.34,0.39,-0.83,0.42,0.62,-0.49,-0.03,-0.02,-0.02,-1.02,9.27,-2.46,-1.31,-1.12,-0.38,-0.01,-0.46,4.0,0.0,0.0,0.01,-0.97,9.59,160.758329,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.09,1.2,1.29,0.81,1.17,1.27,0.73,-0.78,2.85,-0.36,1.59,2.97,D0011
2024-06-08 19:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.91,2.18,1.69,-0.0,2024/06/08 19:21:57.691,0.72,0.57,-0.62,0.57,0.81,-0.42,0.03,0.03,0.05,-0.92,9.91,5.03,6.86,4.99,0.39,-0.83,0.42,0.62,-0.49,-0.03,-0.02,-0.02,-1.01,9.26,-2.94,-1.65,-1.38,-0.45,0.03,-0.46,4.0,0.0,0.0,0.01,-0.97,9.54,160.799995,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.09,1.22,1.51,1.0,1.21,1.35,0.84,-0.82,2.76,-0.33,1.76,2.9,D0011
2024-06-08 20:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.1,2.38,1.78,0.0,2024/06/08 20:21:57.692,0.73,0.57,-0.62,0.57,0.81,-0.43,0.03,0.03,0.05,-0.93,9.39,4.93,6.87,4.82,0.39,-0.83,0.42,0.65,-0.49,-0.02,-0.02,-0.02,-1.0,8.82,-2.9,-1.55,-1.1,-0.46,-0.03,-0.46,4.0,0.0,0.0,0.01,-0.97,9.07,160.841662,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.08,1.27,1.55,1.0,1.28,1.37,0.77,-0.8,3.05,-0.33,1.72,3.17,D0011
2024-06-08 21:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.26,2.28,1.64,-0.01,2024/06/08 21:21:57.729,0.73,0.57,-0.62,0.57,0.82,-0.43,0.03,0.03,0.05,-0.92,12.81,4.62,5.91,4.14,0.39,-0.84,0.42,0.63,-0.49,-0.03,-0.03,-0.02,-1.01,5.61,-2.45,-1.71,-0.68,-0.32,-0.05,-0.46,4.0,0.0,0.0,0.01,-0.97,9.37,160.883329,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,1.08,1.21,1.14,0.71,1.17,1.21,0.64,-0.58,3.02,-0.24,1.76,3.08,D0011
2024-06-08 22:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.35,2.45,1.78,0.02,2024/06/08 22:21:57.873,0.71,0.56,-0.62,0.57,0.8,-0.43,0.03,0.03,0.05,-0.92,11.53,4.67,6.93,4.51,0.4,-0.83,0.42,0.6,-0.49,-0.03,-0.02,-0.02,-1.02,6.08,-3.48,-1.18,-0.95,-0.35,-0.05,-0.46,4.0,0.0,0.0,0.02,-0.96,8.78,160.924995,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.74,1.32,1.31,0.85,1.27,1.33,0.7,-0.57,3.25,-0.27,1.69,3.31,D0011
2024-06-08 23:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,1.02,2.25,1.78,0.02,2024/06/08 23:21:57.651,0.71,0.57,-0.61,0.57,0.79,-0.43,0.03,0.03,0.05,-0.93,15.59,5.56,6.97,5.08,0.39,-0.85,0.42,0.6,-0.49,-0.03,-0.03,-0.02,-1.01,0.87,-2.77,-1.73,-1.18,-0.48,-0.02,-0.46,4.0,0.0,0.0,0.01,-0.97,8.23,160.966662,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,2.79,1.27,1.64,1.12,1.29,1.4,0.84,-0.77,2.91,-0.29,1.79,3.03,D0011
2024-06-09 00:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.97,2.25,1.74,0.03,2024/06/09 00:21:58.390,0.73,0.57,-0.62,0.57,0.83,-0.43,0.04,0.03,0.05,-0.92,15.29,4.6,6.97,4.89,0.39,-0.85,0.42,0.64,-0.49,-0.03,-0.02,-0.02,-1.01,0.2,-2.68,-1.98,-1.18,-0.46,0.0,-0.46,4.0,0.0,0.0,0.01,-0.97,8.11,161.008329,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,3.42,1.21,1.53,1.01,1.22,1.35,0.8,-0.84,2.86,-0.32,1.82,3.0,D0011
2024-06-09 01:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.77,2.04,1.6,-0.02,2024/06/09 01:21:58.252,0.74,0.57,-0.6,0.57,0.84,-0.43,0.04,0.03,0.05,-0.92,15.24,4.72,6.42,4.8,0.39,-0.85,0.42,0.64,-0.49,-0.03,-0.03,-0.02,-1.01,0.43,-2.96,-1.87,-1.49,-0.42,0.02,-0.46,4.0,0.0,0.0,0.01,-0.97,9.44,161.049995,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,3.44,1.12,1.33,0.93,1.1,1.25,0.82,-0.86,2.54,-0.34,1.73,2.71,D0011
2024-06-09 02:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.05,2.17,1.59,0.1,2024/06/09 02:21:58.263,0.74,0.57,-0.59,0.58,0.83,-0.43,0.04,0.03,0.05,-0.92,15.24,4.3,6.15,4.33,0.39,-0.86,0.41,0.65,-0.49,-0.03,-0.03,-0.02,-1.01,0.07,-2.43,-1.49,-1.0,-0.34,-0.04,-0.46,4.0,0.0,0.0,0.01,-0.97,9.44,161.091662,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,3.6,1.16,1.2,0.78,1.15,1.24,0.7,-0.69,2.79,-0.29,2.02,2.89,D0011
2024-06-09 03:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.49,1.52,1.29,0.02,2024/06/09 03:21:58.036,0.73,0.58,-0.59,0.58,0.83,-0.42,0.04,0.04,0.05,-0.91,16.1,3.21,4.6,3.58,0.38,-0.86,0.42,0.61,-0.5,-0.03,-0.03,-0.02,-1.02,1.92,-1.73,-1.5,-1.0,-0.16,0.05,-0.46,4.0,0.0,0.0,0.01,-0.97,11.24,161.133329,1,0.03,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.02,2.39,0.8,0.55,0.43,0.77,0.9,0.62,-0.76,1.9,-0.24,1.73,2.06,D0011
2024-06-09 04:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.0,2.14,1.54,0.02,2024/06/09 04:21:57.733,0.72,0.58,-0.59,0.58,0.82,-0.43,0.04,0.04,0.05,-0.9,11.06,4.36,5.82,4.13,0.38,-0.86,0.41,0.62,-0.48,-0.03,-0.03,-0.02,-1.01,7.53,-2.69,-1.69,-1.07,-0.3,-0.02,-0.46,4.0,0.0,0.0,0.01,-0.97,8.98,161.174995,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.59,1.19,1.13,0.69,1.12,1.22,0.69,-0.63,2.73,-0.33,1.55,2.82,D0011
2024-06-09 05:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,1.74,2.62,1.85,-0.01,2024/06/09 05:21:58.290,0.72,0.57,-0.59,0.58,0.82,-0.43,0.04,0.04,0.05,-0.91,9.05,5.15,6.32,4.46,0.39,-0.87,0.41,0.6,-0.48,-0.03,-0.03,-0.02,-1.01,8.48,-2.31,-1.11,-0.71,-0.29,-0.01,-0.46,4.0,0.0,0.0,0.01,-0.97,8.72,161.216662,1,0.02,0.03,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.09,1.34,1.14,0.68,1.25,1.25,0.67,-0.42,3.63,-0.17,1.67,3.66,D0011
2024-06-09 06:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,0.96,2.03,1.47,-0.01,2024/06/09 06:21:58.087,0.73,0.59,-0.57,0.59,0.83,-0.41,0.05,0.04,0.05,-0.91,9.07,3.8,5.83,3.95,0.38,-0.88,0.4,0.58,-0.5,-0.03,-0.03,-0.02,-1.01,8.47,-2.19,-1.3,-1.0,-0.29,0.0,-0.46,4.0,0.0,0.0,0.01,-0.97,8.73,161.258329,1,0.03,0.04,0.02,0.03,0.01,0.01,0.01,0.01,0.02,0.09,1.06,1.01,0.61,1.03,1.12,0.64,-0.63,2.6,-0.29,1.91,2.69,D0011
2024-06-09 07:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.5,0.2,1.19,1.23,-0.0,2024/06/09 07:21:57.770,0.92,0.6,-0.58,0.58,1.05,-0.43,0.04,0.04,0.05,-0.92,8.98,2.09,3.91,3.43,0.37,-0.87,0.4,0.62,-0.51,-0.03,-0.03,-0.02,-1.02,8.37,-1.74,-1.16,-0.91,-0.08,0.07,-0.46,4.0,0.0,0.0,0.01,-0.97,8.63,161.299995,1,0.03,0.04,0.02,0.1,0.01,0.01,0.01,0.01,0.01,0.1,0.67,0.32,0.32,0.48,0.68,0.59,-1.13,1.26,-0.17,1.74,1.7,D0011
2024-06-09 08:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.49,-0.72,0.49,0.9,0.31,-0.53,-0.01,2024/06/09 08:21:58.070,0.97,0.6,-0.59,0.58,1.04,-0.44,0.04,0.04,0.05,-0.92,9.75,2.58,1.92,1.26,0.38,-0.86,0.41,0.9,-0.49,-0.03,-0.03,-0.02,-1.0,8.68,-0.61,-1.62,-2.19,-0.02,0.0,-0.47,4.0,0.0,0.0,0.01,-0.96,9.18,161.341662,1,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.21,0.45,0.23,0.1,0.42,0.49,0.52,0.83,0.72,-0.05,1.6,1.1,D0011
2024-06-09 09:21:58+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.72,0.5,-0.46,0.51,0.9,0.01,2024/06/09 09:21:58.100,0.99,0.59,-0.6,0.58,1.06,-0.44,0.04,0.04,0.05,-0.92,10.83,2.01,3.26,3.1,0.38,-0.85,0.41,0.91,-0.49,-0.03,-0.03,-0.02,-1.01,9.99,-2.95,-1.91,-1.35,-0.07,0.02,-0.46,4.0,0.0,0.0,0.02,-0.97,10.41,161.383329,1,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.11,0.66,0.49,0.32,0.64,0.72,0.56,-1.1,0.19,-0.16,1.56,1.13,D0011
2024-06-09 10:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.49,0.03,1.76,2.43,0.01,2024/06/09 10:21:57.816,1.0,0.59,-0.6,0.58,1.07,-0.43,0.04,0.04,0.05,-0.92,9.85,2.88,5.95,5.37,0.38,-0.85,0.41,0.92,-0.48,-0.03,-0.03,-0.02,-1.01,9.26,-2.83,-1.95,-1.22,-0.22,0.08,-0.46,4.0,0.0,0.0,0.01,-0.97,9.52,161.424995,1,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.1,1.2,0.54,0.72,0.72,1.12,0.95,-2.49,1.68,-0.09,1.81,3.0,D0011
2024-06-09 11:21:57+00:00,gi01sumo,59.998,-39.481,-2147483647,-2147483647,-4.81,0.48,-0.73,0.5,-0.49,0.68,1.2,0.01,2024/06/09 11:21:57.729,1.0,0.59,-0.6,0.58,1.08,-0.43,0.04,0.04,0.05,-0.92,10.52,2.89,4.59,4.44,0.37,-0.86,0.41,0.92,-0.49,-0.02,-0.03,-0.02,-1.02,9.4,-3.81,-2.15,-1.67,-0.13,0.0,-0.46,4.0,0.0,0.0,0.01,-0.97,9.9,161.466662,1,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.16,0.95,0.93,0.6,0.86,1.02,0.82,-1.42,0.34,-0.15,1.56,1.47,D0011
